1;0.487;104;11;2489;94
2;0.642;80;24;1904;99
3;0.323;110;28;2008;79
4;0.476;92;32;1835;91
5;0.993;99;13;2431;78
6;0.616;94;22;2180;96
7;0.978;80;18;2199;79
8;0.682;104;40;2446;85
9;0.389;93;34;1574;91
10;0.9;102;26;2368;78
11;0.349;85;28;1712;82
12;0.744;91;23;2371;81
13;0.716;98;21;1693;89
14;0.784;85;39;1893;94
15;0.536;110;37;1505;74
1;0.312;110;21;2168;81
2;0.888;101;39;2186;74
3;0.608;88;39;1925;78
4;0.842;87;34;2457;87
5;0.792;101;20;2499;94
6;0.558;106;26;1594;89
7;0.608;84;20;1968;85
8;0.402;100;33;1833;86
9;0.832;104;36;1901;76
10;0.673;101;22;1848;94
11;0.973;83;16;2493;78
12;0.439;80;39;2243;99
13;0.65;93;30;2182;70
14;0.565;95;39;1671;73
15;0.407;84;14;2073;95
1;0.789;108;12;2081;90
2;0.795;105;16;2162;90
3;0.351;89;17;1929;77
4;0.693;105;32;2327;84
5;0.916;90;36;1595;88
6;0.422;105;34;1996;89
7;0.652;89;34;2095;74
8;0.847;90;13;1508;74
9;0.901;105;16;1908;83
10;0.864;84;30;2324;90
11;0.962;93;11;2073;87
12;0.31;88;21;1546;93
13;0.674;101;16;2491;89
14;0.786;104;39;2449;93
15;0.832;105;35;2009;90
1;0.912;103;13;2040;70
2;0.808;82;11;2015;99
3;0.522;91;17;2085;93
4;0.622;91;30;1900;85
5;0.844;109;31;2058;81
6;0.342;86;23;1691;76
7;0.885;85;28;2320;88
8;0.656;109;17;1602;72
9;0.52;83;18;1936;92
10;0.542;101;12;2376;80
11;0.579;86;21;2474;88
12;0.574;84;11;2197;89
13;0.933;88;25;1648;79
14;0.562;90;22;1628;99
15;0.947;85;39;2287;83
1;0.636;82;32;1807;78
2;0.419;92;12;2427;91
3;0.85;98;19;1928;89
4;0.378;110;19;2257;76
5;0.905;101;40;2341;95
6;0.39;88;11;1550;80
7;0.931;110;14;2460;95
8;0.667;101;36;2211;86
9;0.701;89;19;1531;77
10;0.637;96;24;2258;80
11;0.968;99;19;2137;94
12;0.612;83;39;1526;81
13;0.75;92;31;2119;80
14;0.352;81;40;1829;79
15;0.979;83;40;1518;94
1;0.335;92;27;2016;95
2;0.718;95;24;1662;86
3;0.78;92;24;1610;96
4;0.912;108;12;2356;89
5;0.621;87;39;1722;95
6;0.359;90;23;2127;98
7;0.385;106;21;1763;71
8;0.645;106;25;1614;80
9;0.578;97;29;2073;98
10;0.997;102;32;1775;91
11;0.579;89;29;2299;95
12;0.463;84;37;2173;77
13;0.802;109;37;2236;77
14;0.386;85;35;1741;93
15;0.351;81;16;1888;73
1;0.857;94;13;2232;90
2;0.814;110;40;1603;95
3;0.848;86;31;1990;80
4;0.644;98;40;2238;81
5;0.639;80;20;2271;86
6;0.591;89;35;2047;82
7;0.321;108;31;1555;77
8;0.965;108;19;1853;81
9;0.513;80;35;1515;90
10;0.324;100;33;2376;90
11;0.754;87;38;1659;70
12;0.543;84;16;1619;82
13;0.631;105;23;1674;92
14;0.482;95;27;2445;95
15;0.878;98;22;2379;95
1;0.875;90;33;2301;70
2;0.83;93;35;1904;81
3;0.412;88;20;1950;88
4;0.378;92;18;1903;94
5;0.447;101;13;1765;76
6;0.324;109;10;2428;79
7;0.842;103;25;1908;93
8;0.686;104;10;2232;84
9;0.389;97;26;1786;77
10;0.938;108;10;2436;99
11;0.3;110;26;2230;86
12;0.725;100;34;1704;75
13;0.531;100;15;1841;74
14;0.507;84;18;1611;76
15;0.568;93;21;2077;92
1;0.469;95;33;2296;80
2;0.979;82;33;2479;90
3;0.554;109;28;2455;74
4;0.671;98;17;2399;87
5;0.454;99;31;1912;73
6;0.708;101;28;1859;89
7;0.395;82;10;2432;95
8;0.955;108;35;2060;96
9;0.695;83;35;1689;72
10;0.414;89;30;1531;73
11;0.915;82;39;2236;85
12;0.894;89;11;1507;77
13;0.673;89;28;1868;71
14;0.937;106;20;1933;95
15;0.997;84;23;2332;76
1;0.432;95;13;1984;77
2;0.327;108;35;1794;74
3;0.368;85;27;1851;92
4;0.536;109;16;2454;75
5;0.72;94;40;2290;85
6;0.722;86;19;2182;81
7;0.933;97;34;2383;96
8;0.549;101;35;1683;73
9;0.359;97;21;1587;91
10;0.645;91;36;2247;85
11;0.51;81;14;1864;80
12;0.448;84;27;2027;83
13;0.681;103;38;1578;86
14;0.63;104;20;1789;95
15;0.761;103;34;2309;73
1;0.656;86;17;2162;94
2;0.935;107;20;2380;77
3;0.467;82;35;1808;86
4;0.554;98;33;1730;97
5;0.994;99;24;2145;83
6;0.497;80;34;2300;90
7;0.493;104;33;2309;77
8;0.71;87;12;2077;73
9;0.526;104;10;2034;70
10;0.439;86;28;2205;75
11;0.892;93;26;2063;89
12;0.667;104;40;2449;95
13;0.776;90;18;2279;81
14;0.377;93;37;2174;81
15;0.336;80;22;1859;84
1;0.417;85;36;1867;92
2;0.948;89;28;2274;81
3;0.787;108;28;2463;85
4;0.755;95;29;2070;93
5;0.925;109;21;2100;80
6;0.385;107;30;2441;92
7;0.448;108;24;2205;94
8;0.487;83;26;2274;76
9;0.628;84;20;2103;95
10;0.627;103;37;2354;70
11;0.405;80;13;1773;81
12;0.396;104;34;2390;89
13;0.895;85;13;2309;92
14;0.444;97;29;1812;84
15;0.942;102;39;2267;96
1;0.87;99;22;1808;88
2;0.802;103;22;2267;91
3;0.974;110;24;1951;87
4;0.31;86;18;2138;86
5;0.763;109;36;2054;74
6;0.611;83;20;2279;92
7;0.59;97;40;1828;74
8;0.505;101;32;2257;79
9;0.394;110;19;1601;94
10;0.454;92;15;1903;70
11;0.628;102;25;1970;76
12;0.524;98;20;2154;94
13;0.538;87;24;1511;87
14;0.972;89;16;1831;77
15;0.494;110;11;2427;89
1;0.537;83;23;2286;92
2;0.956;108;22;1639;97
3;0.696;99;15;2281;88
4;0.942;110;34;2434;98
5;0.47;82;24;2140;96
6;0.338;102;31;1714;93
7;0.401;82;35;1871;82
8;0.471;92;25;2490;98
9;0.428;107;11;1520;94
10;0.993;93;17;2282;77
11;0.942;82;11;1854;83
12;0.981;107;34;2088;85
13;0.412;98;21;1995;95
14;0.566;101;39;1545;94
15;0.46;99;25;1811;82
1;0.638;82;16;1952;93
2;0.502;109;39;2370;79
3;0.478;109;13;1763;91
4;0.623;91;28;2251;91
5;0.771;96;31;1613;89
6;0.925;80;17;1705;71
7;0.742;82;17;1536;77
8;0.924;85;24;2248;85
9;0.515;90;10;1796;92
10;0.438;104;15;2042;92
11;0.64;81;40;1621;71
12;0.823;105;27;1704;99
13;0.714;83;11;2424;90
14;0.665;89;35;2041;90
15;0.51;88;14;1832;91
1;0.684;96;37;2393;81
2;0.508;95;40;2172;84
3;0.925;109;20;2086;94
4;0.649;92;26;2378;72
5;0.318;87;28;2386;93
6;0.87;99;13;2192;78
7;0.734;108;19;2264;82
8;0.981;98;12;2160;81
9;0.617;81;11;2005;99
