1;0.387;84;18;2180;76
2;0.805;110;17;1657;78
3;0.334;98;35;1712;95
4;0.539;101;36;1777;74
5;0.916;94;31;2342;77
6;0.8;101;36;1843;94
7;0.805;87;24;2441;87
8;0.459;108;22;1964;76
9;0.399;106;12;1947;95
10;0.705;97;38;1815;89
11;0.564;95;39;2044;82
12;0.411;97;18;2455;85
13;0.351;82;14;2382;93
14;0.576;103;40;1858;86
15;0.818;103;19;2274;78
1;0.752;84;37;2078;87
2;0.322;105;20;1885;79
3;0.535;82;36;2187;80
4;0.911;107;20;1548;82
5;0.983;92;32;1618;74
6;0.839;109;35;1736;71
7;0.472;96;27;1535;80
8;0.816;104;26;2023;86
9;0.663;106;24;2344;78
10;0.434;100;24;2335;95
11;0.562;88;19;2388;74
12;0.748;84;28;1751;72
13;0.317;101;25;2080;76
14;0.522;100;16;2392;72
15;0.775;109;39;1538;73
1;0.549;92;16;2232;93
2;0.628;88;30;1916;98
3;0.96;110;26;1877;85
4;0.357;81;34;2321;76
5;0.898;88;31;1873;87
6;0.778;105;15;2447;80
7;0.899;100;40;1601;83
8;0.664;95;24;2393;75
9;0.536;108;20;2294;86
10;0.618;104;34;1957;79
11;0.981;94;23;1633;77
12;0.732;102;29;2477;73
13;0.999;108;29;1624;91
14;0.895;96;12;1933;90
15;0.786;106;23;2462;79
1;0.832;100;38;1934;84
2;0.388;99;34;2364;71
3;0.92;82;16;2443;95
4;0.451;95;33;1853;85
5;0.984;103;19;1922;97
6;0.975;87;35;2183;99
7;0.419;110;24;2114;82
8;0.328;105;36;2379;76
9;0.711;100;39;2419;84
10;0.984;94;22;2063;94
11;0.315;88;29;2264;89
12;0.995;89;14;2155;97
13;0.607;82;25;1812;73
14;0.494;90;32;2242;80
15;0.977;108;38;1527;71
1;0.41;89;38;2461;97
2;0.969;87;12;2175;95
3;0.929;110;19;1829;74
4;0.692;96;27;1536;70
5;0.858;97;23;2355;93
6;0.951;110;12;1649;98
7;0.882;85;10;1547;71
8;0.935;86;38;2221;96
9;0.671;83;37;2003;90
10;0.878;88;31;2330;97
11;0.344;80;21;2033;95
12;0.532;105;10;1835;96
13;0.622;97;35;2146;74
14;0.957;99;10;2032;91
15;0.902;82;32;1852;84
1;0.662;110;17;2159;89
2;0.605;85;13;1709;97
3;0.554;83;23;2224;94
4;0.881;92;39;2469;81
5;0.756;92;36;2291;99
6;0.663;109;12;2196;84
7;0.443;93;40;2091;96
8;0.413;82;14;1788;88
9;0.803;90;24;2495;70
10;0.381;87;10;1777;76
11;0.75;108;10;1958;99
12;0.438;106;27;1592;74
13;0.455;87;21;1993;71
14;0.801;83;26;2493;71
15;0.669;81;36;1921;97
1;0.917;95;20;2185;88
2;0.964;94;25;2318;99
3;0.42;102;34;2360;88
4;0.877;106;32;1932;71
5;0.781;82;26;2329;78
6;0.64;89;12;1602;83
7;0.636;92;16;1968;87
8;0.802;92;28;2311;70
9;0.598;89;22;1831;87
10;0.521;96;36;1972;94
11;0.316;105;17;2472;93
12;0.515;104;29;1738;97
13;0.602;109;33;2295;72
14;0.43;85;16;2272;93
15;0.491;93;26;2115;79
1;0.354;104;30;2249;78
2;0.332;90;31;1746;86
3;0.682;110;11;2347;81
4;0.981;106;10;1828;82
5;0.991;102;22;1832;76
6;0.575;103;40;2250;85
7;0.978;92;12;2356;94
8;0.62;109;12;2155;97
9;0.512;90;22;1892;74
10;0.6;98;17;2183;95
11;0.512;106;27;2446;84
12;0.767;80;19;1616;93
13;0.527;82;33;1878;94
14;0.377;104;21;1538;77
15;0.702;99;22;1693;96
1;0.879;93;33;2405;82
2;0.982;97;17;2387;73
3;0.697;110;26;1740;93
4;0.496;93;11;2307;96
5;0.446;85;20;2432;85
6;0.37;94;14;1874;92
7;0.495;110;19;1824;95
8;0.996;88;16;2396;83
9;0.45;102;35;1850;86
10;0.802;101;22;2093;72
11;0.417;99;29;2267;88
12;0.738;80;30;2277;89
13;0.742;90;40;1524;74
14;0.936;94;23;2307;72
15;0.341;100;37;1533;72
1;0.449;98;22;1827;92
2;0.968;91;40;1653;78
3;0.915;85;29;2177;92
4;0.912;99;33;2102;86
5;0.626;91;13;1790;86
6;0.937;88;12;2267;89
7;0.875;97;12;2056;79
8;0.795;106;13;2112;97
9;0.754;98;13;2143;89
10;0.559;98;15;2332;91
11;0.933;84;29;2335;96
12;0.784;102;30;2096;89
13;0.357;100;21;2010;95
14;0.657;102;31;1992;80
15;0.674;106;29;1727;78
