1;0.921;85;32;2254;92
2;0.762;105;40;2462;74
3;0.629;97;39;1803;97
4;0.381;80;14;1973;78
5;0.995;82;39;1769;81
6;0.757;110;20;2234;92
7;0.397;100;37;2013;80
8;0.543;97;34;2192;74
9;0.384;86;24;2036;80
10;0.703;89;24;1772;70
11;0.898;95;33;2199;72
12;0.369;83;31;2004;83
13;0.833;83;18;1534;91
14;0.647;109;25;2354;76
15;0.698;93;17;2400;89
1;0.995;96;35;1843;75
2;0.376;101;29;1557;96
3;0.52;87;13;1692;78
4;0.665;105;14;1681;96
5;0.308;92;32;2044;82
6;0.497;85;34;2157;79
7;0.776;110;36;2007;71
8;0.311;106;28;1798;88
9;0.462;106;38;2180;86
10;0.82;92;27;2105;81
11;0.845;94;23;2205;77
12;0.877;104;19;2253;92
13;0.49;110;18;2141;73
14;0.405;89;17;2454;92
15;0.614;109;32;2157;79
1;0.355;80;38;2473;98
2;0.639;88;15;2454;96
3;0.739;87;31;2401;98
4;0.534;82;12;1725;87
5;0.906;92;31;2249;76
6;0.365;98;12;1858;71
7;0.533;93;15;1777;88
8;0.973;108;34;2410;82
9;0.998;86;36;1836;75
10;0.392;107;29;1812;83
11;0.383;81;33;2250;95
12;0.739;90;10;2144;91
13;0.577;110;25;2392;89
14;0.333;81;24;1916;75
15;0.308;90;10;2224;77
1;0.837;105;16;2368;83
2;0.636;98;33;2087;96
3;0.926;108;37;1572;71
4;0.938;96;36;1525;77
5;0.896;96;30;2331;84
6;0.631;108;23;2255;85
7;0.727;88;34;2292;88
8;0.779;90;30;2405;82
9;0.97;100;14;2439;96
10;0.51;94;30;2088;85
11;0.666;90;26;2388;84
12;0.967;89;28;2290;71
13;0.9;105;40;1848;98
14;0.99;92;13;1826;95
15;0.631;105;27;2060;93
1;0.756;102;21;1804;84
2;0.936;84;21;2462;79
3;0.77;108;17;1621;78
4;0.932;87;40;1559;90
5;0.538;86;14;2365;87
6;0.417;92;37;1522;77
7;0.358;95;22;1538;86
8;0.318;98;27;2247;86
9;0.806;96;34;2060;85
10;0.58;83;19;2231;92
11;0.304;104;11;2059;84
12;0.947;82;20;2223;80
13;0.832;101;37;2407;97
14;0.914;83;29;1869;84
15;0.718;92;39;2170;90
1;0.599;95;11;2205;84
2;0.949;92;26;1570;95
3;0.648;92;19;1596;83
4;0.531;106;24;2259;95
5;0.428;88;19;1969;95
6;0.98;81;39;1735;97
7;0.756;98;26;2292;87
8;0.395;96;32;1948;94
9;0.885;108;17;1653;97
10;0.301;83;29;1541;80
11;0.523;102;17;2243;85
12;0.448;87;15;2179;82
13;0.727;80;10;2222;96
14;0.3;101;30;1519;74
15;0.354;100;32;2199;89
1;0.71;102;39;2432;97
2;0.73;85;24;2454;98
3;0.992;102;16;1769;94
