1;0.853;84;17;2246;89
2;0.573;87;18;1837;71
3;1;83;40;2016;79
4;0.371;107;31;2333;85
5;0.763;106;18;2403;76
6;0.447;87;22;1702;84
7;0.645;110;30;1778;93
8;0.739;104;30;1988;76
9;0.511;96;14;2101;71
10;0.644;91;28;1531;72
11;0.823;103;34;1913;92
12;0.688;94;23;2269;81
13;0.419;95;23;2234;97
14;0.492;87;16;2037;82
15;0.531;108;38;1573;71
1;0.4;99;17;1988;97
2;0.6;94;40;2370;89
3;0.849;80;35;1522;95
4;0.548;101;27;1678;98
5;0.809;98;14;1641;80
6;0.586;86;16;1541;76
7;0.406;88;18;1849;95
8;0.81;88;34;2310;86
9;0.809;109;28;1625;76
10;0.651;98;15;2256;80
11;0.423;109;15;1756;98
12;0.677;94;12;1692;81
13;0.667;104;38;2092;73
14;0.396;105;22;1976;70
15;0.751;102;21;2362;88
1;0.568;104;23;2258;83
2;0.953;107;12;1656;76
3;0.856;104;15;2131;85
4;0.377;104;28;1665;78
5;0.671;106;24;1641;83
6;0.457;87;38;1772;83
7;0.493;82;17;2053;81
8;0.553;99;25;2308;99
9;0.326;105;16;2202;93
10;0.448;106;37;2071;97
11;0.714;89;31;2093;74
12;0.901;102;20;2217;74
13;0.304;98;22;2224;74
14;0.886;98;30;2240;97
15;0.707;108;15;1944;86
1;0.337;81;37;1754;75
2;0.336;109;31;1848;77
3;0.775;92;36;2095;82
4;0.752;91;10;1984;75
5;0.409;83;24;2466;73
6;0.312;86;32;1988;94
7;0.53;110;28;1773;85
8;0.623;95;29;2046;85
9;0.903;86;13;2238;80
10;0.82;110;23;2104;93
11;0.656;83;21;2388;96
12;0.93;108;20;2174;94
13;0.328;89;22;1564;92
14;0.726;96;26;2475;99
15;0.729;106;28;1651;74
1;0.76;96;37;1978;79
2;0.61;104;32;1708;76
3;0.462;81;38;2017;97
4;0.632;92;22;2049;82
5;0.35;105;24;2276;85
6;0.477;89;29;2257;73
7;0.334;82;25;2493;98
8;0.402;102;37;1973;92
9;0.741;90;15;2255;84
10;0.928;84;14;1723;77
11;0.427;105;18;2395;80
12;0.626;85;13;1870;89
13;0.885;94;14;2160;86
14;0.397;103;37;2472;84
15;0.54;85;33;2487;95
1;0.464;81;20;1878;70
2;0.883;109;30;1961;93
3;0.3;88;15;2460;84
4;0.767;94;40;2260;90
5;0.695;107;27;2128;73
6;0.88;106;28;1607;71
7;0.839;102;10;1565;72
8;0.528;84;30;1683;82
9;0.592;99;21;1737;74
10;0.864;100;20;1521;90
11;0.666;85;23;2211;83
12;0.99;91;27;2210;76
13;0.416;99;15;2359;88
14;0.871;104;34;2444;81
15;0.795;100;26;2038;70
1;0.41;95;24;2494;72
2;0.523;107;21;1812;79
3;0.338;89;19;1882;97
4;0.648;95;33;1672;77
5;0.319;109;26;1621;88
6;0.449;102;21;2097;80
7;0.591;108;30;1771;88
8;0.756;98;25;1740;86
9;0.378;96;37;2114;84
10;0.402;89;29;2231;79
11;0.727;93;24;1907;86
12;0.345;99;23;2057;89
13;0.802;89;18;2358;95
14;0.564;101;19;2427;99
15;0.982;104;23;1978;98
1;0.518;95;36;1765;88
2;0.679;83;11;1549;92
3;0.431;108;16;1869;70
4;0.651;97;26;2227;71
5;0.511;92;18;1632;95
6;0.536;94;25;1546;77
7;0.321;80;15;2356;89
8;0.719;105;17;2149;78
9;0.67;93;21;2180;86
10;0.391;97;19;1816;75
11;0.608;84;18;1758;73
12;0.96;98;19;2429;93
13;0.795;87;34;2043;86
14;0.744;84;23;1637;98
15;0.346;110;29;1540;93
1;0.535;96;24;1641;96
2;0.444;98;12;2151;95
3;0.843;108;14;1846;80
4;0.658;106;37;1613;77
5;0.351;94;22;1646;99
6;0.489;107;29;2307;80
7;0.712;97;22;2471;94
8;0.775;101;28;2250;79
9;0.488;108;17;2067;73
10;0.398;88;17;2355;80
11;0.493;84;10;1704;81
12;0.551;108;37;2073;86
13;0.329;101;33;1950;83
14;0.592;107;17;2474;79
15;0.69;95;32;1537;72
1;0.565;110;38;1987;70
2;0.306;84;40;1525;86
3;0.616;109;36;1628;98
4;0.486;106;40;2376;82
5;0.561;101;19;1592;80
6;0.668;87;14;1641;73
7;0.471;93;35;2486;99
8;0.715;81;16;1553;79
9;0.677;93;17;1595;93
10;0.413;101;13;2361;93
11;0.823;108;34;2142;85
12;0.935;87;28;2141;76
13;0.895;95;40;1516;82
14;0.626;101;12;2496;70
15;0.687;107;17;2215;71
1;0.972;101;10;2267;83
2;0.316;105;13;2373;71
3;0.522;102;17;2361;80
4;0.747;93;14;1957;86
5;0.702;108;16;2203;89
6;0.311;96;30;2198;78
7;0.681;108;13;1589;91
8;0.418;99;32;2335;74
9;0.853;86;15;2263;80
10;0.337;100;32;2444;83
11;0.848;103;24;1895;99
12;0.472;99;31;1737;84
13;0.893;99;32;1656;87
14;0.998;95;18;2176;96
15;0.337;83;11;1708;94
1;0.774;90;24;1767;83
2;0.568;96;25;2341;92
3;0.825;102;27;1996;89
4;0.915;104;29;1554;94
5;0.952;105;28;1738;91
6;0.941;99;15;2012;77
7;0.881;96;16;1627;74
8;0.61;96;31;2324;92
9;0.519;109;31;2412;93
10;0.387;85;38;1944;88
11;0.849;96;34;1800;89
12;0.998;92;12;2147;90
13;0.915;105;14;1632;79
14;0.952;101;37;2236;79
15;0.364;93;29;1739;72
1;0.798;90;38;2369;90
2;0.855;110;24;1753;90
3;0.458;106;36;2032;73
4;0.303;106;17;2271;80
5;0.804;84;24;1995;72
6;0.302;99;31;2180;92
7;0.31;97;27;2396;98
8;0.781;98;33;2354;72
9;0.977;101;25;2206;97
10;0.536;94;21;2320;98
11;0.703;105;25;1701;97
12;0.394;89;36;2245;89
13;0.418;82;21;2216;97
14;0.918;88;38;1796;82
15;0.887;86;32;1561;75
1;0.498;99;15;1512;94
2;0.781;96;27;2267;90
3;0.794;84;21;1875;99
4;0.594;81;10;2107;72
5;0.99;106;18;2212;82
6;0.42;81;32;2455;84
7;0.305;88;22;2279;90
8;0.519;107;40;1594;99
9;0.814;92;35;2281;76
10;0.993;110;28;1872;85
11;0.473;91;13;2103;85
12;0.713;96;29;1844;76
13;0.855;105;20;1690;74
14;0.583;84;12;2356;94
15;0.762;89;13;2425;75
1;0.321;87;18;1865;77
2;0.869;85;22;1529;76
3;0.617;109;21;2127;95
4;0.343;105;35;1565;88
5;0.473;89;24;2049;78
6;0.411;92;32;2397;88
7;0.394;92;11;1978;87
8;0.336;97;34;2460;86
9;0.996;90;19;1824;74
10;0.752;110;25;2132;70
11;0.757;92;28;1749;76
12;0.599;83;19;2433;87
13;0.693;80;40;2471;96
14;0.42;110;31;1544;84
15;0.429;90;31;1656;77
1;0.311;85;17;2217;78
2;0.424;84;15;2034;80
3;0.538;88;11;1644;86
4;0.4;109;19;1820;78
5;0.898;86;35;1700;81
6;0.893;85;24;2297;78
7;0.858;105;14;2299;83
8;0.987;96;21;1644;95
9;0.376;83;33;1612;93
10;0.421;98;38;2456;93
11;0.814;95;35;1579;98
12;0.736;103;35;2355;86
13;0.59;94;12;1939;77
14;0.937;85;17;1811;97
15;0.53;102;18;2162;98
1;0.741;95;40;1942;96
2;0.995;96;13;2416;75
3;0.764;92;30;2353;84
4;0.793;87;28;1775;71
5;0.91;102;24;2238;81
6;0.83;92;15;2455;75
7;0.62;104;17;2248;95
8;0.706;97;33;1840;79
9;0.438;103;25;2348;89
10;0.613;92;33;2368;85
11;0.368;90;38;1980;78
12;0.92;102;17;1930;99
13;0.702;86;35;1618;78
14;0.31;107;24;1977;78
15;0.472;81;36;1563;79
1;0.426;107;11;2223;74
2;0.759;100;31;2127;95
3;0.603;103;11;1995;78
4;0.688;103;17;1504;93
5;0.851;91;36;2057;79
6;0.646;110;15;1589;80
7;0.587;105;15;2337;72
8;0.847;93;21;2284;94
9;0.423;89;19;2292;87
10;1;97;29;2261;70
11;0.926;91;20;1891;78
12;0.747;89;17;2395;96
13;0.655;88;30;1917;89
14;0.566;97;17;2463;88
15;0.357;104;22;1958;74
1;0.318;109;25;1595;81
2;0.95;98;25;2205;87
3;0.717;92;35;2105;79
4;0.608;82;31;2337;78
5;0.599;87;40;1645;89
6;0.394;104;38;2353;78
7;0.676;103;28;1942;70
8;0.398;97;17;1916;73
9;0.989;83;17;1767;86
10;0.488;85;12;2358;85
11;0.979;84;18;2459;93
12;0.404;99;24;2398;84
13;0.672;90;21;2341;94
14;0.686;84;29;2420;80
15;0.419;101;16;2158;81
1;0.34;83;20;1646;96
2;0.972;87;34;2068;70
3;0.385;83;14;2457;90
4;0.63;102;34;2000;85
5;0.442;86;39;2262;82
6;0.544;95;39;1718;81
7;0.848;82;35;2268;95
8;0.88;99;37;2130;92
