1;0.49;108;25;1906;78
2;0.57;98;13;2213;74
3;0.346;88;17;2045;96
4;0.846;84;16;1632;70
5;0.911;103;34;1554;82
6;0.416;103;15;2142;81
7;0.681;88;23;1877;90
8;0.923;110;37;2386;85
9;0.636;104;38;1653;88
10;0.352;86;16;1621;94
11;0.455;100;28;1593;79
12;0.965;103;28;1854;82
13;0.461;89;26;1930;87
14;0.413;109;16;1865;85
15;0.832;83;34;2474;87
1;0.446;90;10;2410;99
2;0.667;87;14;2332;71
3;0.438;108;12;2342;89
4;0.645;81;31;2442;99
5;0.351;100;20;2086;77
6;0.985;99;12;1711;85
7;0.795;91;37;1729;99
8;0.997;87;14;2001;72
9;0.944;90;26;2054;96
10;0.302;84;33;1929;80
11;0.368;100;15;2338;76
12;0.832;90;29;1583;83
13;0.515;90;30;1799;77
14;0.781;85;33;2376;94
15;0.584;106;30;1947;80
1;0.438;104;36;2258;77
2;0.828;104;20;1686;98
3;0.73;98;36;2348;77
4;0.738;91;33;1612;78
5;0.301;104;18;2229;73
6;0.683;96;28;2263;93
7;0.968;99;33;2072;75
8;0.605;83;31;2250;94
9;0.582;84;30;1670;88
10;0.917;89;16;2090;75
11;0.477;81;21;1817;75
12;0.478;85;38;2414;72
13;0.636;96;24;2460;84
14;0.753;99;12;2374;74
15;0.577;83;36;1552;83
1;0.484;83;22;1815;89
2;0.844;80;27;1923;88
3;0.331;100;25;2403;74
4;0.483;85;34;1976;76
5;0.417;84;18;2458;96
6;0.453;85;30;1721;81
7;0.387;97;18;2247;75
8;0.453;84;19;2013;83
9;0.394;90;39;2402;87
10;0.877;103;23;1603;94
11;0.84;85;12;2195;76
12;0.786;83;37;2495;80
13;0.911;85;13;1681;95
14;0.301;108;10;2315;77
15;0.745;99;21;1632;79
1;0.678;108;40;2289;94
2;0.577;80;24;1730;84
3;0.893;80;20;1603;71
4;0.713;80;23;2004;95
5;0.499;93;40;1853;77
6;0.419;88;31;1743;72
7;0.563;101;13;1940;95
8;0.629;99;40;2126;81
9;0.594;85;15;1641;89
10;0.335;83;14;2132;99
11;0.652;94;17;2452;77
12;0.749;103;16;2360;93
13;0.322;86;17;2273;82
14;0.344;108;12;1786;71
15;0.921;88;29;2147;91
1;0.831;81;11;1971;78
2;0.488;91;31;1949;72
3;0.334;90;33;2281;90
4;0.933;103;13;2465;72
5;0.619;104;34;1976;79
6;0.959;109;29;1755;79
7;0.816;100;40;1702;99
8;0.48;110;24;2254;93
9;0.813;97;25;1842;92
10;0.988;92;25;2063;76
11;0.808;82;30;1556;96
12;0.847;87;17;1616;78
13;0.771;92;24;2009;89
14;0.991;110;28;2263;82
15;0.685;98;39;1659;89
1;0.81;89;11;2487;70
2;0.619;88;19;2181;93
3;0.995;106;17;2113;81
4;0.486;92;33;1950;73
5;0.974;96;38;1613;89
6;0.577;96;17;2494;75
7;0.723;106;32;2264;77
8;0.998;91;34;1792;98
9;0.863;98;12;1644;85
10;0.998;107;37;1991;78
11;0.767;89;31;2482;87
12;0.997;103;39;1571;94
13;0.503;94;20;1591;81
14;0.671;107;27;2276;99
15;0.8;107;16;1987;94
1;0.735;90;39;1547;80
2;0.886;107;31;1725;78
3;0.867;83;26;1921;85
4;0.815;84;11;1669;71
5;0.685;96;26;1536;88
6;0.897;89;14;2044;87
7;0.649;110;37;1536;71
8;0.458;102;17;1853;87
9;0.611;93;24;2348;97
10;0.998;81;13;1550;92
11;0.81;103;32;2037;74
12;0.541;83;21;2260;91
13;0.575;94;38;2457;83
14;0.602;99;23;1721;80
15;0.352;91;28;1518;99
1;0.97;96;36;1683;93
2;0.742;85;35;2288;71
3;0.883;85;34;2041;75
4;0.657;85;24;2252;84
5;0.45;105;23;1859;75
6;0.738;84;13;1630;72
7;0.865;99;14;2391;98
8;0.49;104;38;1923;94
9;0.468;105;20;2435;97
10;0.622;107;32;1615;75
11;0.481;103;17;1640;79
12;0.594;108;22;1990;82
13;0.644;108;31;1577;72
14;0.69;95;12;2478;83
15;0.914;104;22;2110;92
1;0.572;81;34;1507;71
2;0.669;95;31;2102;95
3;0.472;91;27;2352;96
4;0.489;107;14;2102;93
5;0.431;96;11;2341;85
6;0.632;107;12;2186;96
7;0.905;89;29;2207;84
8;0.862;98;28;2213;72
9;0.52;80;31;1811;81
10;0.863;87;36;1699;99
11;0.612;94;28;2281;80
12;0.704;110;12;2488;76
13;0.663;81;18;2458;70
14;0.87;83;20;2198;97
15;0.813;82;29;2406;75
