1;0.35;92;19;2358;97
2;0.938;107;14;1510;99
3;0.503;82;10;1528;96
4;0.895;102;24;1596;78
5;0.903;98;14;2314;82
6;0.72;80;26;1654;94
7;0.882;84;17;2012;80
8;0.472;104;27;2221;89
9;0.355;93;13;2154;92
10;0.713;100;39;1603;85
11;0.714;81;22;2261;95
12;0.97;85;13;1657;74
13;0.714;99;31;2188;84
14;0.782;92;33;1604;78
15;0.517;85;27;1548;82
1;0.626;80;23;2424;81
2;0.539;105;11;2266;83
3;0.827;83;12;2257;90
4;0.362;82;22;2267;79
5;0.624;80;24;1691;89
6;0.576;93;23;1561;81
7;0.627;94;37;2349;70
8;0.368;109;11;2434;92
9;0.68;97;27;1979;88
10;0.372;85;10;1868;70
11;0.307;90;34;2390;89
12;0.459;86;14;2089;79
13;0.36;106;34;2187;79
14;0.745;80;21;1734;85
15;0.316;97;33;1908;77
1;0.995;99;15;1810;89
2;0.641;96;21;2183;96
3;0.676;108;17;1595;97
4;0.857;104;19;2208;93
5;0.528;86;11;2373;75
6;0.911;83;38;2122;91
7;0.777;108;25;1824;96
8;0.905;110;18;1531;91
9;0.758;109;18;1613;76
10;0.75;110;28;1762;86
11;0.343;87;20;2046;70
12;0.901;110;37;1816;78
13;0.754;90;23;2027;70
14;0.679;83;20;2365;71
15;0.719;93;30;2407;74
1;0.875;99;19;1652;71
2;0.407;104;22;2288;96
3;0.685;89;34;2284;99
4;0.358;108;32;2264;93
5;0.849;99;18;2258;86
6;0.364;101;10;1920;92
7;0.497;92;15;2403;94
8;0.53;84;19;2126;83
9;0.579;91;34;2149;99
10;0.437;100;39;1907;90
11;0.468;87;16;2267;98
12;0.481;93;33;1752;73
13;0.52;109;20;2204;93
14;0.605;86;26;2161;75
15;0.404;102;19;1788;99
1;0.6;88;26;1658;76
2;0.98;82;23;2138;85
3;0.376;95;15;1507;98
4;0.428;90;33;1691;93
5;0.593;83;27;1916;72
6;0.593;81;21;1865;93
7;0.327;89;23;2007;99
8;0.51;90;20;1986;84
9;0.755;105;17;2465;94
10;0.3;93;15;2485;74
11;0.581;104;34;1526;73
12;0.757;108;15;1913;96
13;0.489;107;10;1579;95
14;0.589;107;21;2272;74
15;0.897;109;26;1996;74
1;0.691;86;31;2087;94
2;0.525;104;34;1860;92
3;0.627;104;22;1773;86
4;0.349;86;39;1754;75
5;0.597;93;12;2217;86
6;0.378;81;13;1725;72
7;0.972;92;35;2399;93
8;0.665;84;28;1956;83
9;0.733;87;24;2072;91
10;0.415;89;20;1914;83
11;0.953;96;39;2427;77
12;0.619;102;37;1901;93
13;0.665;96;35;1854;91
14;0.313;109;37;2134;72
15;0.704;107;28;1535;73
1;0.926;84;38;1697;76
2;0.772;94;26;1650;73
3;0.827;85;31;1526;86
4;0.336;108;16;2146;87
5;0.4;83;38;1581;81
6;0.804;105;30;1954;74
7;0.803;82;25;2036;88
8;0.47;96;22;1587;95
9;0.92;98;12;2456;80
10;0.685;101;24;1771;78
11;0.353;84;30;2311;81
12;0.857;110;20;2203;91
13;0.642;99;13;1801;75
14;0.721;90;13;2262;91
15;0.647;86;32;1694;81
1;0.345;97;34;2011;92
2;0.926;92;18;1902;88
3;0.457;98;22;2011;72
4;0.745;86;20;1572;80
5;0.473;88;14;1849;92
6;0.712;100;29;2432;81
7;0.991;102;26;1672;73
8;0.447;81;31;2075;96
9;0.633;104;13;2204;95
10;0.81;104;26;1686;96
11;0.767;95;23;1549;92
12;0.977;94;32;2226;97
13;0.701;108;38;1922;96
14;0.356;95;24;1884;96
15;0.973;105;35;2259;75
1;0.701;91;18;2036;91
2;0.617;102;10;1628;88
3;0.77;100;18;1757;70
4;0.899;81;37;1961;76
5;0.727;99;22;2076;84
6;0.488;106;28;2085;76
7;0.793;106;17;1905;91
8;0.89;106;21;1837;72
9;0.449;84;21;2344;88
10;0.965;107;32;1976;99
11;0.957;100;36;2424;95
12;0.521;89;24;1810;90
13;0.871;95;24;2426;75
14;0.733;99;39;2243;90
15;0.763;81;40;1639;74
1;0.912;84;25;1542;90
2;0.627;84;27;2031;76
3;0.87;100;31;1692;83
4;0.477;101;36;2334;77
5;0.984;101;15;1958;79
6;0.986;85;25;2274;87
7;0.965;106;19;2301;72
8;0.49;89;17;1830;98
9;0.317;89;31;1934;74
10;0.915;109;12;2053;97
11;0.612;110;36;2213;76
12;0.944;104;38;2443;91
13;0.585;107;14;2210;88
14;0.666;94;10;2148;75
15;0.939;99;15;2405;89
1;0.636;80;38;1530;86
2;0.627;98;12;2247;84
3;0.752;104;23;2005;88
4;0.346;93;31;1976;95
5;0.986;106;31;1648;94
6;0.765;106;15;2493;89
7;0.816;96;31;1640;88
8;0.527;108;16;1571;97
9;0.312;95;28;1643;87
10;0.512;81;27;2365;79
11;0.469;91;31;1984;78
12;0.772;99;14;2231;82
13;0.988;96;32;2034;91
14;0.977;96;20;1762;81
15;0.942;82;30;2386;88
1;0.935;90;16;1503;84
2;0.511;101;34;2179;81
3;0.99;89;18;2490;95
4;0.31;83;37;2321;81
5;0.479;103;39;1812;80
6;0.424;97;24;2032;87
7;0.544;95;17;1510;81
8;0.31;80;20;2334;87
9;0.919;110;25;1635;96
10;0.888;97;20;2075;70
11;0.927;88;23;1975;90
12;0.686;86;22;1903;92
13;0.406;92;30;2212;77
14;0.606;91;23;1998;86
15;0.389;90;38;1746;87
1;0.549;97;38;2218;96
2;0.665;83;40;1863;94
3;0.72;97;40;1767;97
4;0.744;85;40;2340;98
5;0.31;91;33;1566;92
6;0.881;107;23;1826;80
7;0.822;89;19;1508;92
8;0.505;100;24;1579;74
9;0.584;89;26;1682;91
10;0.824;95;24;2280;94
11;0.72;82;27;2491;70
12;0.592;95;11;2259;72
13;0.673;85;18;1649;83
14;0.918;83;31;1871;95
15;0.719;103;29;1969;81
1;0.405;103;33;2149;76
2;0.729;94;39;2484;85
3;0.934;81;14;1575;85
4;0.93;105;22;1552;85
5;0.878;103;25;1916;99
6;0.982;99;39;2362;88
7;0.836;96;22;1812;93
8;0.911;99;18;1559;78
9;0.764;84;35;1823;95
10;0.772;98;30;2229;71
11;0.783;84;38;2162;77
12;0.927;96;27;1659;76
13;0.73;103;30;1715;71
14;0.459;89;34;2373;97
15;0.485;83;40;2457;96
1;0.378;107;20;2272;85
2;0.597;88;12;1846;79
3;0.59;85;14;1516;94
4;0.657;82;35;1938;89
5;0.886;86;32;1738;96
6;0.931;87;23;2327;81
7;0.36;98;39;1501;95
8;0.754;92;11;2402;98
9;0.313;100;29;2019;98
10;0.465;97;13;2003;86
11;0.529;90;23;2046;82
12;0.635;84;22;1572;88
13;0.633;104;30;1978;84
14;0.66;97;28;2270;84
15;0.334;97;23;1919;78
1;0.717;94;30;2092;94
2;0.779;100;16;1768;79
3;0.752;96;33;1708;97
4;0.619;91;10;1726;82
5;0.414;97;16;1720;95
6;0.3;105;17;1738;89
7;0.867;99;38;1913;98
8;0.897;108;10;1534;98
9;0.474;108;19;2417;81
10;0.939;91;13;2418;77
11;0.381;91;23;2440;83
12;0.867;92;28;2149;91
13;0.702;97;13;2308;78
14;0.478;108;20;1894;95
15;0.683;102;32;1996;77
1;0.97;100;26;2450;84
2;0.786;96;27;1653;85
3;0.375;84;24;1657;78
4;0.982;100;38;1550;87
5;0.774;98;23;1895;84
6;0.783;85;19;1767;90
7;0.547;84;38;1719;79
8;0.638;105;12;2353;89
9;0.603;109;21;1612;89
10;0.734;104;38;2377;95
11;0.654;108;14;2060;96
12;0.621;109;38;2047;86
13;0.396;80;35;2228;79
14;0.413;102;39;2305;88
15;0.708;93;29;2124;96
1;0.796;93;24;2456;95
2;0.303;92;34;2471;90
3;0.634;100;38;1972;92
4;0.892;99;10;1674;76
5;0.671;102;34;2337;78
6;0.477;81;12;2188;75
7;0.515;105;39;2230;84
8;0.93;84;14;2253;89
9;0.521;83;25;2255;88
10;0.601;96;37;2301;99
11;0.384;102;32;2083;72
12;0.83;82;28;1933;92
13;0.979;90;30;1594;99
14;0.631;82;31;1544;81
15;0.31;100;28;2316;76
1;0.97;92;10;2116;75
2;0.453;94;25;1756;85
3;0.606;83;36;1582;80
4;0.792;108;22;2224;81
5;0.582;109;23;1932;89
6;0.835;91;27;2389;99
7;0.563;97;37;1959;75
8;0.781;105;22;2367;96
9;0.917;109;10;1876;81
10;0.36;105;15;2424;70
11;0.466;93;40;1804;97
12;0.786;106;26;2079;96
13;0.942;95;27;1734;90
14;0.405;108;32;1700;99
15;0.427;103;39;1838;79
1;0.347;83;25;1549;78
2;0.402;99;23;1900;93
3;0.615;98;14;2051;95
4;0.707;81;36;1834;86
5;0.361;109;20;1858;96
6;0.789;99;22;2433;90
7;0.705;82;29;1732;95
8;0.454;86;22;1753;75
9;0.821;101;38;2170;90
10;0.982;108;29;2252;92
11;0.453;98;26;1853;75
12;0.319;91;34;2064;86
13;0.503;84;26;1672;81
14;0.541;88;39;1597;99
15;0.457;94;32;1516;75
1;0.357;102;39;1821;75
2;0.675;87;36;1507;83
3;0.476;102;18;1747;70
4;0.864;109;10;2184;86
5;0.569;82;15;1524;75
6;0.842;90;31;2042;74
7;0.506;82;31;2369;71
8;0.341;110;39;1819;81
9;0.577;92;20;2485;89
10;0.513;81;17;2032;81
11;0.453;89;30;1618;99
12;0.453;102;36;2432;83
13;0.934;80;32;1856;88
14;0.593;102;14;1655;71
15;0.517;102;34;2189;71
1;0.389;94;37;1529;87
2;0.841;103;27;1509;94
3;0.324;108;39;1802;70
4;0.684;109;36;2037;89
5;0.564;101;31;2454;73
6;0.335;105;25;2486;74
7;0.454;101;19;2287;82
8;0.771;102;11;2009;93
9;0.919;100;31;1883;94
10;0.341;84;30;2190;99
11;0.857;94;35;2341;78
12;0.398;80;25;1972;72
13;0.531;108;28;1889;93
14;0.773;105;11;1740;81
15;0.832;88;10;2473;99
1;0.49;84;36;1667;73
2;0.945;104;33;1795;81
3;0.637;110;31;1531;76
4;0.86;91;19;1637;71
5;0.925;84;24;2431;82
6;0.375;102;37;1637;82
7;0.303;103;13;1676;99
8;0.423;109;12;1803;86
9;0.54;87;26;2211;88
10;0.732;87;26;1622;89
11;0.567;110;21;2237;97
12;0.758;103;11;1730;82
13;0.451;83;21;1912;98
14;0.482;85;20;1666;71
15;0.8;80;13;1928;71
1;0.659;95;32;2273;76
2;0.674;85;38;1745;85
3;0.327;103;20;1996;75
4;0.95;84;37;2299;88
5;0.818;89;16;2346;94
6;0.686;103;22;2017;71
7;0.706;87;36;1843;81
8;0.526;95;24;1852;75
9;0.413;110;38;2231;84
10;0.324;98;37;1507;95
11;0.493;90;35;2184;99
12;0.603;90;19;2471;83
13;0.818;110;36;2252;94
14;0.955;97;18;1805;95
15;0.545;90;15;2064;75
1;0.64;97;29;2038;81
2;0.838;85;22;2292;80
3;0.64;106;36;1653;97
4;0.581;81;23;1512;83
5;0.697;88;24;2090;95
6;0.499;109;28;1944;75
7;0.943;108;37;2417;84
8;0.721;80;13;2303;77
